time,value,readout,run,experiment,value_post_inhib_scaled
630,0.371162425,PH,4,2,0.371162425
645,0.357517712,PH,4,2,0.357517712
660,0.293492522,PH,4,2,0.293492522
675,0.305956442,PH,4,2,0.305956442
690,0.26712149,PH,4,2,0.26712149
705,0.286670165,PH,4,2,0.286670165
720,0.300970874,PH,4,2,0.300970874
735,0.286538966,PH,4,2,0.286538966
750,0.364733666,PH,4,2,0.364733666
765,0.370506429,PH,4,2,0.370506429
780,0.342823406,PH,4,2,0.342823406
795,0.365258462,PH,4,2,0.365258462
810,0.384019942,PH,4,2,0.384019942
825,0.355680924,PH,4,2,0.355680924
840,0.377853582,PH,4,2,0.377853582
855,0.44069798,PH,4,2,0.44069798
870,0.40002624,PH,4,2,0.40002624
885,0.387299921,PH,4,2,0.387299921
900,0.423117292,PH,4,2,0.423117292
915,0.397139858,PH,4,2,0.397139858
930,0.373786408,PH,4,2,0.373786408
945,0.349120966,PH,4,2,0.349120966
960,0.405011808,PH,4,2,0.405011808
975,0.424822881,PH,4,2,0.424822881
990,0.422986093,PH,4,2,0.422986093
1005,0.436762005,PH,4,2,0.436762005
1020,0.436106009,PH,4,2,0.436106009
1035,0.372212018,PH,4,2,0.372212018
1050,0.479139334,PH,4,2,0.479139334
1065,0.401207032,PH,4,2,0.401207032
1080,0.407504592,PH,4,2,0.407504592
1095,0.390317502,PH,4,2,0.390317502
1110,0.39845185,PH,4,2,0.39845185
1125,0.4531619,PH,4,2,0.4531619
1140,0.457622671,PH,4,2,0.457622671
1155,0.459590659,PH,4,2,0.459590659
1170,0.369456835,PH,4,2,0.369456835
1185,0.414720546,PH,4,2,0.414720546
1200,0.411571766,PH,4,2,0.411571766
1215,0.395696668,PH,4,2,0.395696668
1230,0.473891367,PH,4,2,0.473891367
1245,0.440829179,PH,4,2,0.440829179
1260,0.390842299,PH,4,2,0.390842299
1275,0.358960903,PH,4,2,0.358960903
1290,0.405799003,PH,4,2,0.405799003
1305,0.435843611,PH,4,2,0.435843611
1320,0.342429808,PH,4,2,0.342429808
1335,0.423248491,PH,4,2,0.423248491
1350,0.3593545,PH,4,2,0.3593545
1365,0.332196274,PH,4,2,0.332196274
1380,0.339674626,PH,4,2,0.339674626
1395,0.352007347,PH,4,2,0.352007347
1410,0.369981632,PH,4,2,0.369981632
1425,0.383757544,PH,4,2,0.383757544
1440,0.4219365,PH,4,2,0.4219365
1455,0.40461821,PH,4,2,0.40461821
1470,0.421542902,PH,4,2,0.421542902
1485,0.391629494,PH,4,2,0.391629494
1500,0.379296773,PH,4,2,0.379296773
1515,0.40002624,PH,4,2,0.40002624
1530,0.379165573,PH,4,2,0.379165573
1545,0.394122278,PH,4,2,0.394122278
1560,0.369981632,PH,4,2,0.369981632
1575,0.368669641,PH,4,2,0.368669641
1590,0.350826555,PH,4,2,0.350826555
1605,0.377591183,PH,4,2,0.377591183
1620,0.305694044,PH,4,2,0.305694044
1635,0.401338231,PH,4,2,0.401338231
1650,0.371424823,PH,4,2,0.371424823
1665,0.386381527,PH,4,2,0.386381527
1680,0.363028077,PH,4,2,0.363028077
1695,0.394647074,PH,4,2,0.394647074
1710,0.349383364,PH,4,2,0.349383364
1725,0.36880084,PH,4,2,0.36880084
1740,0.414589347,PH,4,2,0.414589347
1755,0.354237733,PH,4,2,0.354237733
1770,0.404355812,PH,4,2,0.404355812
1785,0.396352663,PH,4,2,0.396352663
1800,0.385069536,PH,4,2,0.385069536
1815,0.444371556,PH,4,2,0.444371556
1830,0.453555497,PH,4,2,0.453555497
1845,0.455261086,PH,4,2,0.455261086
1860,0.427840462,PH,4,2,0.427840462
1875,0.419706114,PH,4,2,0.419706114
1890,0.433613225,PH,4,2,0.433613225
1905,0.444240357,PH,4,2,0.444240357
1920,0.42652847,PH,4,2,0.42652847
1935,0.425347678,PH,4,2,0.425347678
1950,0.372999213,PH,4,2,0.372999213
1965,0.453030701,PH,4,2,0.453030701
1980,0.394253477,PH,4,2,0.394253477
1995,0.395827867,PH,4,2,0.395827867
2010,0.367095251,PH,4,2,0.367095251
2025,0.361322488,PH,4,2,0.361322488
2040,0.377722383,PH,4,2,0.377722383
2055,0.38283915,PH,4,2,0.38283915
2070,0.329441092,PH,4,2,0.329441092
2085,0.350826555,PH,4,2,0.350826555
2100,0.382314353,PH,4,2,0.382314353
2115,0.411965363,PH,4,2,0.411965363
2130,0.392547888,PH,4,2,0.392547888
2145,0.361847284,PH,4,2,0.361847284
2160,0.384282341,PH,4,2,0.384282341
2175,0.239855779,PH,4,2,0.239855779
2190,0.374147143,PH,4,2,0.374147143
2205,0.199948439,PH,4,2,0.199948439
2220,0.223702808,PH,4,2,0.223702808
2235,0.191713592,PH,4,2,0.191713592
2250,0.169226123,PH,4,2,0.169226123
2265,0.033351134,PH,4,2,0.033351134
2280,-0.02999385,PH,4,2,-0.02999385
2295,0.149905903,PH,4,2,0.149905903
2310,0.10524769,PH,4,2,0.10524769
2325,0.074842098,PH,4,2,0.074842098
2340,0.157190576,PH,4,2,0.157190576
2355,0.068507599,PH,4,2,0.068507599
2370,-0.012890704,PH,4,2,-0.012890704
2385,-0.01130708,PH,4,2,-0.01130708
2400,-0.074652063,PH,4,2,-0.074652063
2415,0.030183884,PH,4,2,0.030183884
2430,0.091945243,PH,4,2,0.091945243
2445,0.04665358,PH,4,2,0.04665358
2460,0.021632312,PH,4,2,0.021632312
2475,0.048237205,PH,4,2,0.048237205
2490,0.076425722,PH,4,2,0.076425722
2505,-0.00940673,PH,4,2,-0.00940673
2520,-0.036328348,PH,4,2,-0.036328348
2535,-0.013207429,PH,4,2,-0.013207429
2550,-0.018275028,PH,4,2,-0.018275028
2565,-0.002438782,PH,4,2,-0.002438782
2580,-0.000221707,PH,4,2,-0.000221707
2595,-0.00940673,PH,4,2,-0.00940673
2610,-0.015107778,PH,4,2,-0.015107778
2625,0.012764014,PH,4,2,0.012764014
2640,-0.065150315,PH,4,2,-0.065150315
2655,0.033351134,PH,4,2,0.033351134
2670,0.026383186,PH,4,2,0.026383186
2685,0.054888428,PH,4,2,0.054888428
2700,-0.035061448,PH,4,2,-0.035061448
0,0,iSH2,4,2,0
15,0.079230769,iSH2,4,2,0.079230769
30,0.094725275,iSH2,4,2,0.094725275
45,0.108791209,iSH2,4,2,0.108791209
60,0.097912088,iSH2,4,2,0.097912088
75,0.121208791,iSH2,4,2,0.121208791
90,0.147692308,iSH2,4,2,0.147692308
105,0.164725275,iSH2,4,2,0.164725275
120,0.118901099,iSH2,4,2,0.118901099
135,0.154285714,iSH2,4,2,0.154285714
150,0.156813187,iSH2,4,2,0.156813187
165,0.153076923,iSH2,4,2,0.153076923
180,0.143516484,iSH2,4,2,0.143516484
195,0.16043956,iSH2,4,2,0.16043956
210,0.169010989,iSH2,4,2,0.169010989
225,0.186703297,iSH2,4,2,0.186703297
240,0.163076923,iSH2,4,2,0.163076923
255,0.187252747,iSH2,4,2,0.187252747
270,0.158021978,iSH2,4,2,0.158021978
285,0.197912088,iSH2,4,2,0.197912088
300,0.193956044,iSH2,4,2,0.193956044
315,0.189340659,iSH2,4,2,0.189340659
330,0.212307692,iSH2,4,2,0.212307692
345,0.175384615,iSH2,4,2,0.175384615
360,0.221428571,iSH2,4,2,0.221428571
375,0.257252747,iSH2,4,2,0.257252747
390,0.223296703,iSH2,4,2,0.223296703
405,0.217802198,iSH2,4,2,0.217802198
420,0.213296703,iSH2,4,2,0.213296703
435,0.256373626,iSH2,4,2,0.256373626
450,0.226703297,iSH2,4,2,0.226703297
465,0.226263736,iSH2,4,2,0.226263736
480,0.262967033,iSH2,4,2,0.262967033
495,0.298571429,iSH2,4,2,0.298571429
510,0.31989011,iSH2,4,2,0.31989011
525,0.316373626,iSH2,4,2,0.316373626
540,0.336813187,iSH2,4,2,0.336813187
555,0.32032967,iSH2,4,2,0.32032967
570,0.307692308,iSH2,4,2,0.307692308
585,0.319450549,iSH2,4,2,0.319450549
600,0.314615385,iSH2,4,2,0.314615385
615,0.341758242,iSH2,4,2,0.341758242
630,0.354615385,iSH2,4,2,0.354615385
645,0.345714286,iSH2,4,2,0.345714286
660,0.318131868,iSH2,4,2,0.318131868
675,0.313076923,iSH2,4,2,0.313076923
690,0.312747253,iSH2,4,2,0.312747253
705,0.326483516,iSH2,4,2,0.326483516
720,0.320989011,iSH2,4,2,0.320989011
735,0.333406593,iSH2,4,2,0.333406593
750,0.386373626,iSH2,4,2,0.386373626
765,0.375164835,iSH2,4,2,0.375164835
780,0.382527473,iSH2,4,2,0.382527473
795,0.394285714,iSH2,4,2,0.394285714
810,0.433736264,iSH2,4,2,0.433736264
825,0.402417582,iSH2,4,2,0.402417582
840,0.438131868,iSH2,4,2,0.438131868
855,0.464065934,iSH2,4,2,0.464065934
870,0.463076923,iSH2,4,2,0.463076923
885,0.461208791,iSH2,4,2,0.461208791
900,0.486373626,iSH2,4,2,0.486373626
915,0.455824176,iSH2,4,2,0.455824176
930,0.449230769,iSH2,4,2,0.449230769
945,0.43989011,iSH2,4,2,0.43989011
960,0.487692308,iSH2,4,2,0.487692308
975,0.497802198,iSH2,4,2,0.497802198
990,0.509340659,iSH2,4,2,0.509340659
1005,0.526043956,iSH2,4,2,0.526043956
1020,0.528791209,iSH2,4,2,0.528791209
1035,0.508131868,iSH2,4,2,0.508131868
1050,0.559340659,iSH2,4,2,0.559340659
1065,0.504395604,iSH2,4,2,0.504395604
1080,0.52956044,iSH2,4,2,0.52956044
1095,0.508131868,iSH2,4,2,0.508131868
1110,0.541868132,iSH2,4,2,0.541868132
1125,0.594065934,iSH2,4,2,0.594065934
1140,0.582857143,iSH2,4,2,0.582857143
1155,0.579340659,iSH2,4,2,0.579340659
1170,0.54,iSH2,4,2,0.54
1185,0.558461538,iSH2,4,2,0.558461538
1200,0.559340659,iSH2,4,2,0.559340659
1215,0.548791209,iSH2,4,2,0.548791209
1230,0.614615385,iSH2,4,2,0.614615385
1245,0.61967033,iSH2,4,2,0.61967033
1260,0.574175824,iSH2,4,2,0.574175824
1275,0.542967033,iSH2,4,2,0.542967033
1290,0.551868132,iSH2,4,2,0.551868132
1305,0.595714286,iSH2,4,2,0.595714286
1320,0.510769231,iSH2,4,2,0.510769231
1335,0.582527473,iSH2,4,2,0.582527473
1350,0.542527473,iSH2,4,2,0.542527473
1365,0.537142857,iSH2,4,2,0.537142857
1380,0.554615385,iSH2,4,2,0.554615385
1395,0.552527473,iSH2,4,2,0.552527473
1410,0.564835165,iSH2,4,2,0.564835165
1425,0.581758242,iSH2,4,2,0.581758242
1440,0.598131868,iSH2,4,2,0.598131868
1455,0.590769231,iSH2,4,2,0.590769231
1470,0.603736264,iSH2,4,2,0.603736264
1485,0.574395604,iSH2,4,2,0.574395604
1500,0.576263736,iSH2,4,2,0.576263736
1515,0.601978022,iSH2,4,2,0.601978022
1530,0.58010989,iSH2,4,2,0.58010989
1545,0.58989011,iSH2,4,2,0.58989011
1560,0.594395604,iSH2,4,2,0.594395604
1575,0.59010989,iSH2,4,2,0.59010989
1590,0.581318681,iSH2,4,2,0.581318681
1605,0.628791209,iSH2,4,2,0.628791209
1620,0.578571429,iSH2,4,2,0.578571429
1635,0.613186813,iSH2,4,2,0.613186813
1650,0.595384615,iSH2,4,2,0.595384615
1665,0.612087912,iSH2,4,2,0.612087912
1680,0.596263736,iSH2,4,2,0.596263736
1695,0.636703297,iSH2,4,2,0.636703297
1710,0.602197802,iSH2,4,2,0.602197802
1725,0.625054945,iSH2,4,2,0.625054945
1740,0.678901099,iSH2,4,2,0.678901099
1755,0.625274725,iSH2,4,2,0.625274725
1770,0.652307692,iSH2,4,2,0.652307692
1785,0.661538462,iSH2,4,2,0.661538462
1800,0.648021978,iSH2,4,2,0.648021978
1815,0.712747253,iSH2,4,2,0.712747253
1830,0.722857143,iSH2,4,2,0.722857143
1845,0.736043956,iSH2,4,2,0.736043956
1860,0.720879121,iSH2,4,2,0.720879121
1875,0.69978022,iSH2,4,2,0.69978022
1890,0.722857143,iSH2,4,2,0.722857143
1905,0.747912088,iSH2,4,2,0.747912088
1920,0.736593407,iSH2,4,2,0.736593407
1935,0.718901099,iSH2,4,2,0.718901099
1950,0.69978022,iSH2,4,2,0.69978022
1965,0.73,iSH2,4,2,0.73
1980,0.714505495,iSH2,4,2,0.714505495
1995,0.701978022,iSH2,4,2,0.701978022
2010,0.677142857,iSH2,4,2,0.677142857
2025,0.674945055,iSH2,4,2,0.674945055
2040,0.678901099,iSH2,4,2,0.678901099
2055,0.705494505,iSH2,4,2,0.705494505
2070,0.666923077,iSH2,4,2,0.666923077
2085,0.697472527,iSH2,4,2,0.697472527
2100,0.718241758,iSH2,4,2,0.718241758
2115,0.719340659,iSH2,4,2,0.719340659
2130,0.726813187,iSH2,4,2,0.726813187
2145,0.728791209,iSH2,4,2,0.728791209
2160,0.748351648,iSH2,4,2,0.748351648
2175,-0.225165963,iSH2,4,2,-0.225165963
2190,-0.146651043,iSH2,4,2,-0.146651043
2205,-0.232242415,iSH2,4,2,-0.232242415
2220,-0.08936548,iSH2,4,2,-0.08936548
2235,-0.001078316,iSH2,4,2,-0.001078316
2250,-0.020959777,iSH2,4,2,-0.020959777
2265,-0.150357756,iSH2,4,2,-0.150357756
2280,-0.19382739,iSH2,4,2,-0.19382739
2295,0.015433405,iSH2,4,2,0.015433405
2310,0.027901439,iSH2,4,2,0.027901439
2325,-0.022307673,iSH2,4,2,-0.022307673
2340,0.073055943,iSH2,4,2,0.073055943
2355,0.050478691,iSH2,4,2,0.050478691
2370,-0.147661965,iSH2,4,2,-0.147661965
2385,-0.100485618,iSH2,4,2,-0.100485618
2400,-0.141596435,iSH2,4,2,-0.141596435
2415,-0.01691609,iSH2,4,2,-0.01691609
2430,0.050478691,iSH2,4,2,0.050478691
2445,0.024194726,iSH2,4,2,0.024194726
2460,0.000269579,iSH2,4,2,0.000269579
2475,0.001280501,iSH2,4,2,0.001280501
2490,0.031271178,iSH2,4,2,0.031271178
2505,-0.106551149,iSH2,4,2,-0.106551149
2520,-0.047580715,iSH2,4,2,-0.047580715
2535,-0.11699734,iSH2,4,2,-0.11699734
2550,-0.031742942,iSH2,4,2,-0.031742942
2565,-0.028710177,iSH2,4,2,-0.028710177
2580,-0.054320193,iSH2,4,2,-0.054320193
2595,-0.035112681,iSH2,4,2,-0.035112681
2610,0.019140118,iSH2,4,2,0.019140118
2625,0.019814066,iSH2,4,2,0.019814066
2640,-0.070157967,iSH2,4,2,-0.070157967
2655,0.033629996,iSH2,4,2,0.033629996
2670,0.049804743,iSH2,4,2,0.049804743
2685,0.085860951,iSH2,4,2,0.085860951
2700,-0.019948855,iSH2,4,2,-0.019948855
0,0,PH,4,3,0
15,-0.085673052,PH,4,3,-0.085673052
30,-0.055234846,PH,4,3,-0.055234846
45,0.030700604,PH,4,3,0.030700604
60,0.00774075,PH,4,3,0.00774075
75,-0.022566256,PH,4,3,-0.022566256
90,-0.058383626,PH,4,3,-0.058383626
105,-0.010233535,PH,4,3,-0.010233535
120,-0.046706901,PH,4,3,-0.046706901
135,-0.113093676,PH,4,3,-0.113093676
150,-0.023878247,PH,4,3,-0.023878247
165,-0.10312254,PH,4,3,-0.10312254
180,-0.043164524,PH,4,3,-0.043164524
195,-0.030307006,PH,4,3,-0.030307006
210,0.020204671,PH,4,3,0.020204671
225,-0.00157439,PH,4,3,-0.00157439
240,-0.048674888,PH,4,3,-0.048674888
255,-0.12962477,PH,4,3,-0.12962477
270,-0.111519286,PH,4,3,-0.111519286
285,-0.133167148,PH,4,3,-0.133167148
300,-0.059564419,PH,4,3,-0.059564419
315,-0.094988192,PH,4,3,-0.094988192
330,-0.040540541,PH,4,3,-0.040540541
345,-0.065074784,PH,4,3,-0.065074784
360,-0.019417476,PH,4,3,-0.019417476
375,-0.065861978,PH,4,3,-0.065861978
390,-0.064812385,PH,4,3,-0.064812385
405,-0.106008922,PH,4,3,-0.106008922
420,-0.068354763,PH,4,3,-0.068354763
435,-0.083836263,PH,4,3,-0.083836263
450,-0.011807924,PH,4,3,-0.011807924
465,-0.13277355,PH,4,3,-0.13277355
480,-0.060089215,PH,4,3,-0.060089215
495,-0.115061664,PH,4,3,-0.115061664
510,-0.074127526,PH,4,3,-0.074127526
525,-0.029126214,PH,4,3,-0.029126214
540,-0.033718184,PH,4,3,-0.033718184
555,-0.056153241,PH,4,3,-0.056153241
570,0.033980583,PH,4,3,0.033980583
585,0.007084755,PH,4,3,0.007084755
600,0.006691157,PH,4,3,0.006691157
615,-0.016137497,PH,4,3,-0.016137497
630,-0.043295723,PH,4,3,-0.043295723
645,-0.001311992,PH,4,3,-0.001311992
660,0.005510365,PH,4,3,0.005510365
675,0.069273157,PH,4,3,0.069273157
690,0.053922855,PH,4,3,0.053922855
705,-0.091052217,PH,4,3,-0.091052217
720,0.145631068,PH,4,3,0.145631068
735,0.032406193,PH,4,3,0.032406193
750,0.0938074,PH,4,3,0.0938074
765,0.056940436,PH,4,3,0.056940436
780,0.032406193,PH,4,3,0.032406193
795,0.058646025,PH,4,3,0.058646025
810,0.035423773,PH,4,3,0.035423773
825,0.074389924,PH,4,3,0.074389924
840,-0.013644713,PH,4,3,-0.013644713
855,0.069797953,PH,4,3,0.069797953
870,-0.050249278,PH,4,3,-0.050249278
885,0.000787195,PH,4,3,0.000787195
900,0.009971136,PH,4,3,0.009971136
915,0.014825505,PH,4,3,0.014825505
930,0.12345841,PH,4,3,0.12345841
945,0.027683023,PH,4,3,0.027683023
960,-0.020073472,PH,4,3,-0.020073472
975,-0.000787195,PH,4,3,-0.000787195
990,-0.034898977,PH,4,3,-0.034898977
1005,0.046313304,PH,4,3,0.046313304
1020,-0.045919706,PH,4,3,-0.045919706
1035,0.087247442,PH,4,3,0.087247442
1050,0.055628444,PH,4,3,0.055628444
1065,0.091708213,PH,4,3,0.091708213
1080,0.02033587,PH,4,3,0.02033587
1095,0.111912884,PH,4,3,0.111912884
1110,0.02348465,PH,4,3,0.02348465
1125,-0.078719496,PH,4,3,-0.078719496
1140,-0.035554972,PH,4,3,-0.035554972
1155,-0.008265547,PH,4,3,-0.008265547
1170,0.020729467,PH,4,3,0.020729467
1185,-0.008134348,PH,4,3,-0.008134348
1200,0.02505904,PH,4,3,0.02505904
1215,0.0468381,PH,4,3,0.0468381
1230,0.069141957,PH,4,3,0.069141957
1245,-0.03594857,PH,4,3,-0.03594857
1260,0.035817371,PH,4,3,0.035817371
1275,0.039228549,PH,4,3,0.039228549
1290,0.011676725,PH,4,3,0.011676725
1305,0.046575702,PH,4,3,0.046575702
1320,0.029257413,PH,4,3,0.029257413
1335,0.060482813,PH,4,3,0.060482813
1350,-0.000524797,PH,4,3,-0.000524797
1365,0.018630281,PH,4,3,0.018630281
1380,0.063893991,PH,4,3,0.063893991
1395,0.054316452,PH,4,3,0.054316452
1410,0.021647861,PH,4,3,0.021647861
1425,0.188664393,PH,4,3,0.188664393
1440,0.04067174,PH,4,3,0.04067174
1455,0.160062976,PH,4,3,0.160062976
1470,0.102860142,PH,4,3,0.102860142
1485,0.132379953,PH,4,3,0.132379953
1500,0.135266334,PH,4,3,0.135266334
1515,0.064943584,PH,4,3,0.064943584
1530,0.135528733,PH,4,3,0.135528733
1545,0.062844398,PH,4,3,0.062844398
1560,0.082655471,PH,4,3,0.082655471
1575,0.103909735,PH,4,3,0.103909735
1590,0.099186565,PH,4,3,0.099186565
1605,0.003017581,PH,4,3,0.003017581
1620,0.117554448,PH,4,3,0.117554448
1635,0.02492784,PH,4,3,0.02492784
1650,0.070453949,PH,4,3,0.070453949
1665,0.080687484,PH,4,3,0.080687484
1680,0.046575702,PH,4,3,0.046575702
1695,0.139858305,PH,4,3,0.139858305
1710,0.143007085,PH,4,3,0.143007085
1725,0.115324062,PH,4,3,0.115324062
1740,0.1094201,PH,4,3,0.1094201
1755,0.088428234,PH,4,3,0.088428234
1770,0.078719496,PH,4,3,0.078719496
1785,0.065861978,PH,4,3,0.065861978
1800,0.062057203,PH,4,3,0.062057203
1815,0.024665442,PH,4,3,0.024665442
1830,0.188139596,PH,4,3,0.188139596
1845,0.049199685,PH,4,3,0.049199685
1860,0.105090527,PH,4,3,0.105090527
1875,0.074258725,PH,4,3,0.074258725
1890,0.071634742,PH,4,3,0.071634742
1905,0.137627919,PH,4,3,0.137627919
1920,0.08908423,PH,4,3,0.08908423
1935,0.115455261,PH,4,3,0.115455261
1950,0.128968775,PH,4,3,0.128968775
1965,0.135266334,PH,4,3,0.135266334
1980,0.120703227,PH,4,3,0.120703227
1995,-0.011414327,PH,4,3,-0.011414327
2010,0.009183941,PH,4,3,0.009183941
2025,0.114143269,PH,4,3,0.114143269
2040,0.150747835,PH,4,3,0.150747835
2055,0.180530045,PH,4,3,0.180530045
2070,0.058646025,PH,4,3,0.058646025
2085,0.213067436,PH,4,3,0.213067436
2100,-0.027289425,PH,4,3,-0.027289425
2115,0.091577014,PH,4,3,0.091577014
2130,0.132904749,PH,4,3,0.132904749
2145,0.100498557,PH,4,3,0.100498557
2160,0.080420478,PH,4,3,0.080420478
2175,0.118079244,PH,4,3,0.118079244
2190,-0.021025122,PH,4,3,-0.021025122
2205,0.027183005,PH,4,3,0.027183005
2220,0.018105648,PH,4,3,0.018105648
2235,-0.046049188,PH,4,3,-0.046049188
2250,-0.086038627,PH,4,3,-0.086038627
2265,-0.009739759,PH,4,3,-0.009739759
2280,-0.020411787,PH,4,3,-0.020411787
2295,-0.038198501,PH,4,3,-0.038198501
2310,-0.041019841,PH,4,3,-0.041019841
2325,-0.03942517,PH,4,3,-0.03942517
2340,0.001545604,PH,4,3,0.001545604
2355,-0.065798573,PH,4,3,-0.065798573
2370,0.004366945,PH,4,3,0.004366945
2385,0.03024968,PH,4,3,0.03024968
2400,-0.127745403,PH,4,3,-0.127745403
2415,-0.065798573,PH,4,3,-0.065798573
2430,-0.011579764,PH,4,3,-0.011579764
2445,-0.098427993,PH,4,3,-0.098427993
2460,-0.090699972,PH,4,3,-0.090699972
2475,-0.040406506,PH,4,3,-0.040406506
2490,-0.100635998,PH,4,3,-0.100635998
2505,-0.063713234,PH,4,3,-0.063713234
2520,-0.104561342,PH,4,3,-0.104561342
2535,0.016265643,PH,4,3,0.016265643
2550,-0.031083815,PH,4,3,-0.031083815
2565,0.041780377,PH,4,3,0.041780377
2580,0.021540323,PH,4,3,0.021540323
2595,-0.02924381,PH,4,3,-0.02924381
2610,0.03429769,PH,4,3,0.03429769
2625,0.022276325,PH,4,3,0.022276325
2640,-0.073526594,PH,4,3,-0.073526594
2655,0.021540323,PH,4,3,0.021540323
2670,-0.045435853,PH,4,3,-0.045435853
2685,-0.021025122,PH,4,3,-0.021025122
2700,0.02779634,PH,4,3,0.02779634
0,0,iSH2,4,3,0
15,-0.304395604,iSH2,4,3,-0.304395604
30,-0.20967033,iSH2,4,3,-0.20967033
45,-0.252307692,iSH2,4,3,-0.252307692
60,-0.190549451,iSH2,4,3,-0.190549451
75,-0.235274725,iSH2,4,3,-0.235274725
90,-0.298351648,iSH2,4,3,-0.298351648
105,-0.187142857,iSH2,4,3,-0.187142857
120,-0.23010989,iSH2,4,3,-0.23010989
135,-0.34956044,iSH2,4,3,-0.34956044
150,-0.203736264,iSH2,4,3,-0.203736264
165,-0.231868132,iSH2,4,3,-0.231868132
180,-0.261098901,iSH2,4,3,-0.261098901
195,-0.210879121,iSH2,4,3,-0.210879121
210,-0.170549451,iSH2,4,3,-0.170549451
225,-0.164725275,iSH2,4,3,-0.164725275
240,-0.241868132,iSH2,4,3,-0.241868132
255,-0.294725275,iSH2,4,3,-0.294725275
270,-0.27021978,iSH2,4,3,-0.27021978
285,-0.272307692,iSH2,4,3,-0.272307692
300,-0.230879121,iSH2,4,3,-0.230879121
315,-0.256923077,iSH2,4,3,-0.256923077
330,-0.226373626,iSH2,4,3,-0.226373626
345,-0.273076923,iSH2,4,3,-0.273076923
360,-0.235054945,iSH2,4,3,-0.235054945
375,-0.229120879,iSH2,4,3,-0.229120879
390,-0.244725275,iSH2,4,3,-0.244725275
405,-0.288351648,iSH2,4,3,-0.288351648
420,-0.218131868,iSH2,4,3,-0.218131868
435,-0.274615385,iSH2,4,3,-0.274615385
450,-0.211318681,iSH2,4,3,-0.211318681
465,-0.201208791,iSH2,4,3,-0.201208791
480,-0.201758242,iSH2,4,3,-0.201758242
495,-0.216153846,iSH2,4,3,-0.216153846
510,-0.201758242,iSH2,4,3,-0.201758242
525,-0.25021978,iSH2,4,3,-0.25021978
540,-0.226373626,iSH2,4,3,-0.226373626
555,-0.155494505,iSH2,4,3,-0.155494505
570,-0.167912088,iSH2,4,3,-0.167912088
585,-0.215164835,iSH2,4,3,-0.215164835
600,-0.173516484,iSH2,4,3,-0.173516484
615,-0.214835165,iSH2,4,3,-0.214835165
630,-0.234615385,iSH2,4,3,-0.234615385
645,-0.201098901,iSH2,4,3,-0.201098901
660,-0.200549451,iSH2,4,3,-0.200549451
675,-0.175714286,iSH2,4,3,-0.175714286
690,-0.173956044,iSH2,4,3,-0.173956044
705,-0.213956044,iSH2,4,3,-0.213956044
720,-0.105824176,iSH2,4,3,-0.105824176
735,-0.163516484,iSH2,4,3,-0.163516484
750,-0.119120879,iSH2,4,3,-0.119120879
765,-0.172747253,iSH2,4,3,-0.172747253
780,-0.19,iSH2,4,3,-0.19
795,-0.167142857,iSH2,4,3,-0.167142857
810,-0.18967033,iSH2,4,3,-0.18967033
825,-0.14956044,iSH2,4,3,-0.14956044
840,-0.116263736,iSH2,4,3,-0.116263736
855,-0.113296703,iSH2,4,3,-0.113296703
870,-0.159120879,iSH2,4,3,-0.159120879
885,-0.132967033,iSH2,4,3,-0.132967033
900,-0.143296703,iSH2,4,3,-0.143296703
915,-0.132527473,iSH2,4,3,-0.132527473
930,-0.03956044,iSH2,4,3,-0.03956044
945,-0.095494505,iSH2,4,3,-0.095494505
960,-0.154505495,iSH2,4,3,-0.154505495
975,-0.147252747,iSH2,4,3,-0.147252747
990,-0.097142857,iSH2,4,3,-0.097142857
1005,-0.093076923,iSH2,4,3,-0.093076923
1020,-0.155494505,iSH2,4,3,-0.155494505
1035,-0.149010989,iSH2,4,3,-0.149010989
1050,-0.062527473,iSH2,4,3,-0.062527473
1065,-0.091978022,iSH2,4,3,-0.091978022
1080,-0.130659341,iSH2,4,3,-0.130659341
1095,-0.075494505,iSH2,4,3,-0.075494505
1110,-0.176923077,iSH2,4,3,-0.176923077
1125,-0.193296703,iSH2,4,3,-0.193296703
1140,-0.130659341,iSH2,4,3,-0.130659341
1155,-0.104175824,iSH2,4,3,-0.104175824
1170,-0.067362637,iSH2,4,3,-0.067362637
1185,-0.148681319,iSH2,4,3,-0.148681319
1200,-0.067692308,iSH2,4,3,-0.067692308
1215,-0.095934066,iSH2,4,3,-0.095934066
1230,-0.037252747,iSH2,4,3,-0.037252747
1245,-0.123736264,iSH2,4,3,-0.123736264
1260,-0.089340659,iSH2,4,3,-0.089340659
1275,-0.043846154,iSH2,4,3,-0.043846154
1290,-0.097912088,iSH2,4,3,-0.097912088
1305,-0.067472527,iSH2,4,3,-0.067472527
1320,-0.083076923,iSH2,4,3,-0.083076923
1335,-0.027252747,iSH2,4,3,-0.027252747
1350,-0.06043956,iSH2,4,3,-0.06043956
1365,-0.125274725,iSH2,4,3,-0.125274725
1380,-0.060769231,iSH2,4,3,-0.060769231
1395,-0.062087912,iSH2,4,3,-0.062087912
1410,-0.062857143,iSH2,4,3,-0.062857143
1425,0.066043956,iSH2,4,3,0.066043956
1440,-0.060769231,iSH2,4,3,-0.060769231
1455,0.034615385,iSH2,4,3,0.034615385
1470,-0.043736264,iSH2,4,3,-0.043736264
1485,-0.012307692,iSH2,4,3,-0.012307692
1500,-0.005274725,iSH2,4,3,-0.005274725
