time,value,readout,run,experiment,value_raw,value_post_inhib_scaled
2055,0.425554903,iSH2,7,3,1.196,0.425554903
2070,0.4523002,iSH2,7,3,1.2355,0.4523002
2085,0.424133002,iSH2,7,3,1.1939,0.424133002
2100,-0.682659236,iSH2,7,3,1.1039,-0.682659236
2115,-1.248972969,iSH2,7,3,1.0543,-1.248972969
2130,-0.721479129,iSH2,7,3,1.1005,-0.721479129
2145,-1.134796813,iSH2,7,3,1.0643,-1.134796813
2160,-0.930421494,iSH2,7,3,1.0822,-0.930421494
2175,-0.616437066,iSH2,7,3,1.1097,-0.616437066
2190,-0.521670856,iSH2,7,3,1.118,-0.521670856
2205,-1.165624376,iSH2,7,3,1.0616,-1.165624376
2220,-0.719195606,iSH2,7,3,1.1007,-0.719195606
2235,-0.277333883,iSH2,7,3,1.1394,-0.277333883
2250,-0.779708969,iSH2,7,3,1.0954,-0.779708969
2265,-0.837938808,iSH2,7,3,1.0903,-0.837938808
2280,-0.087801464,iSH2,7,3,1.156,-0.087801464
2295,-0.813961815,iSH2,7,3,1.0924,-0.813961815
2310,-1.157632045,iSH2,7,3,1.0623,-1.157632045
2325,-0.291035021,iSH2,7,3,1.1382,-0.291035021
2340,-0.373241854,iSH2,7,3,1.131,-0.373241854
2355,-0.59017655,iSH2,7,3,1.112,-0.59017655
2370,-0.246506321,iSH2,7,3,1.1421,-0.246506321
2385,-0.215678758,iSH2,7,3,1.1448,-0.215678758
2400,-0.511395002,iSH2,7,3,1.1189,-0.511395002
2415,0.081179247,iSH2,7,3,1.1708,0.081179247
2430,-0.409778224,iSH2,7,3,1.1278,-0.409778224
2445,-0.06268271,iSH2,7,3,1.1582,-0.06268271
2460,-0.082092656,iSH2,7,3,1.1565,-0.082092656
2475,0.230750011,iSH2,7,3,1.1839,0.230750011
2490,-0.228238136,iSH2,7,3,1.1437,-0.228238136
2505,-0.601594165,iSH2,7,3,1.111,-0.601594165
2520,-0.078667371,iSH2,7,3,1.1568,-0.078667371
2535,0.027516454,iSH2,7,3,1.1661,0.027516454
2550,-0.05583214,iSH2,7,3,1.1588,-0.05583214
2565,-0.078667371,iSH2,7,3,1.1568,-0.078667371
2580,0.064052823,iSH2,7,3,1.1693,0.064052823
2595,0.08346277,iSH2,7,3,1.171,0.08346277
2610,0.223899442,iSH2,7,3,1.1833,0.223899442
2625,0.363194352,iSH2,7,3,1.1955,0.363194352
2640,0.099447432,iSH2,7,3,1.1724,0.099447432
2655,0.301539228,iSH2,7,3,1.1901,0.301539228
2670,-0.085517941,iSH2,7,3,1.1562,-0.085517941
2685,-0.051265094,iSH2,7,3,1.1592,-0.051265094
2700,0.326657982,iSH2,7,3,1.1923,0.326657982
2715,0.211340065,iSH2,7,3,1.1822,0.211340065
2730,-0.119770788,iSH2,7,3,1.1532,-0.119770788
2745,0.137125563,iSH2,7,3,1.1757,0.137125563
2760,-0.021579293,iSH2,7,3,1.1618,-0.021579293
2775,-0.070675041,iSH2,7,3,1.1575,-0.070675041
2790,-0.120912549,iSH2,7,3,1.1531,-0.120912549
2805,-0.131188403,iSH2,7,3,1.1522,-0.131188403
2820,0.28098752,iSH2,7,3,1.1883,0.28098752
2835,0.161102556,iSH2,7,3,1.1778,0.161102556
2850,-0.32642963,iSH2,7,3,1.1351,-0.32642963
1650,0.478653897,PH,7,3,1.257,0.478653897
1665,0.487969037,PH,7,3,1.2641,0.487969037
1680,0.483377066,PH,7,3,1.2606,0.483377066
1695,0.499908161,PH,7,3,1.2732,0.499908161
1710,0.474324324,PH,7,3,1.2537,0.474324324
1725,0.510010496,PH,7,3,1.2809,0.510010496
1740,0.534282341,PH,7,3,1.2994,0.534282341
1755,0.534675938,PH,7,3,1.2997,0.534675938
1770,0.474324324,PH,7,3,1.2537,0.474324324
1785,0.493085804,PH,7,3,1.268,0.493085804
1800,0.484164261,PH,7,3,1.2612,0.484164261
1815,0.779362372,PH,7,3,1.4862,0.779362372
1830,0.848897927,PH,7,3,1.5392,0.848897927
1845,0.908987142,PH,7,3,1.585,0.908987142
1860,0.921319864,PH,7,3,1.5944,0.921319864
1875,0.949658882,PH,7,3,1.616,0.949658882
1890,0.910430333,PH,7,3,1.5861,0.910430333
1905,0.938375754,PH,7,3,1.6074,0.938375754
1920,0.925911834,PH,7,3,1.5979,0.925911834
1935,0.872120178,PH,7,3,1.5569,0.872120178
1950,0.843387562,PH,7,3,1.535,0.843387562
1965,0.816491734,PH,7,3,1.5145,0.816491734
1980,0.834728418,PH,7,3,1.5284,0.834728418
1995,0.809275781,PH,7,3,1.509,0.809275781
2010,0.819378116,PH,7,3,1.5167,0.819378116
2025,0.814786145,PH,7,3,1.5132,0.814786145
2040,0.811112569,PH,7,3,1.5104,0.811112569
2055,0.782904749,PH,7,3,1.4889,0.782904749
2070,0.824626082,PH,7,3,1.5207,0.824626082
2085,0.786578326,PH,7,3,1.4917,0.786578326
2100,0.827643663,PH,7,3,1.523,0.827643663
2115,0.794975072,PH,7,3,1.4981,0.794975072
2130,0.861624246,PH,7,3,1.5489,0.861624246
2145,0.831710837,PH,7,3,1.5261,0.831710837
2160,0.833416426,PH,7,3,1.5274,0.833416426
2175,0.910823931,PH,7,3,1.5864,0.910823931
2190,0.889569667,PH,7,3,1.5702,0.889569667
2205,0.850078719,PH,7,3,1.5401,0.850078719
2220,0.891275256,PH,7,3,1.5715,0.891275256
2235,0.953857255,PH,7,3,1.6192,0.953857255
2250,0.857425872,PH,7,3,1.5457,0.857425872
2265,0.895211231,PH,7,3,1.5745,0.895211231
2280,0.936145369,PH,7,3,1.6057,0.936145369
2295,0.90150879,PH,7,3,1.5793,0.90150879
2310,0.863461034,PH,7,3,1.5503,0.863461034
2325,0.897835214,PH,7,3,1.5765,0.897835214
2340,0.886945684,PH,7,3,1.5682,0.886945684
2355,0.883665705,PH,7,3,1.5657,0.883665705
2370,0.879860929,PH,7,3,1.5628,0.879860929
2385,0.878548937,PH,7,3,1.5618,0.878548937
2400,0.906494358,PH,7,3,1.5831,0.906494358
2415,0.874088166,PH,7,3,1.5584,0.874088166
2430,0.810062976,PH,7,3,1.5096,0.810062976
2445,0.874744162,PH,7,3,1.5589,0.874744162
2460,0.876712149,PH,7,3,1.5604,0.876712149
2475,0.880516925,PH,7,3,1.5633,0.880516925
2490,0.872513776,PH,7,3,1.5572,0.872513776
2505,0.83118604,PH,7,3,1.5257,0.83118604
2520,0.877368145,PH,7,3,1.5609,0.877368145
2535,0.896785621,PH,7,3,1.5757,0.896785621
2550,0.865166623,PH,7,3,1.5516,0.865166623
2565,0.893112044,PH,7,3,1.5729,0.893112044
2580,0.847585935,PH,7,3,1.5382,0.847585935
2595,0.847585935,PH,7,3,1.5382,0.847585935
2610,0.89376804,PH,7,3,1.5734,0.89376804
2625,0.87500656,PH,7,3,1.5591,0.87500656
2640,0.839320388,PH,7,3,1.5319,0.839320388
2655,0.843518761,PH,7,3,1.5351,0.843518761
2670,0.820427709,PH,7,3,1.5175,0.820427709
2685,0.78907111,PH,7,3,1.4936,0.78907111
2700,0.859656258,PH,7,3,1.5474,0.859656258
2715,0.837877198,PH,7,3,1.5308,0.837877198
2730,0.759944896,PH,7,3,1.4714,0.759944896
2745,0.750760955,PH,7,3,1.4644,0.750760955
2760,0.75784571,PH,7,3,1.4698,0.75784571
2775,0.788152716,PH,7,3,1.4929,0.788152716
2790,0.741839412,PH,7,3,1.4576,0.741839412
2805,0.717305169,PH,7,3,1.4389,0.717305169
2820,0.753647337,PH,7,3,1.4666,0.753647337
2835,0.69998688,PH,7,3,1.4257,0.69998688
2850,0.707334033,PH,7,3,1.4313,0.707334033
1650,0.389465681,iSH2,8,3,1.1427,0.389465681
1665,0.401179444,iSH2,8,3,1.16,0.401179444
1680,0.373147665,iSH2,8,3,1.1186,0.373147665
1695,0.374298728,iSH2,8,3,1.1203,0.374298728
1710,0.377210241,iSH2,8,3,1.1246,0.377210241
1725,0.379715497,iSH2,8,3,1.1283,0.379715497
1740,0.371996601,iSH2,8,3,1.1169,0.371996601
1755,0.370236151,iSH2,8,3,1.1143,0.370236151
1770,0.391496969,iSH2,8,3,1.1457,0.391496969
1785,0.423997582,iSH2,8,3,1.1937,0.423997582
1800,0.421492327,iSH2,8,3,1.19,0.421492327
1815,0.407341018,iSH2,8,3,1.1691,0.407341018
1830,0.425961161,iSH2,8,3,1.1966,0.425961161
1845,0.449794944,iSH2,8,3,1.2318,0.449794944
1860,0.448576171,iSH2,8,3,1.23,0.448576171
1875,0.462524351,iSH2,8,3,1.2506,0.462524351
1890,0.443294821,iSH2,8,3,1.2222,0.443294821
1905,0.478977786,iSH2,8,3,1.2749,0.478977786
1920,0.4523002,iSH2,8,3,1.2355,0.4523002
1935,0.474170404,iSH2,8,3,1.2678,0.474170404
1950,0.450336621,iSH2,8,3,1.2326,0.450336621
1965,0.48527478,iSH2,8,3,1.2842,0.48527478
1980,0.483108072,iSH2,8,3,1.281,0.483108072
1995,0.472003696,iSH2,8,3,1.2646,0.472003696
2010,0.504165761,iSH2,8,3,1.3121,0.504165761
2025,0.489134228,iSH2,8,3,1.2899,0.489134228
2040,0.524004677,iSH2,8,3,1.3414,0.524004677
2055,0.509176273,iSH2,8,3,1.3195,0.509176273
2070,0.520890035,iSH2,8,3,1.3368,0.520890035
2085,0.516692039,iSH2,8,3,1.3306,0.516692039
2100,-0.342752764,iSH2,8,3,1.1028,-0.342752764
2115,-0.675585251,iSH2,8,3,1.0565,-0.675585251
2130,-0.389478707,iSH2,8,3,1.0963,-0.389478707
2145,-0.868239909,iSH2,8,3,1.0297,-0.868239909
2160,-1.062332288,iSH2,8,3,1.0027,-1.062332288
2175,-1.078147222,iSH2,8,3,1.0005,-1.078147222
2190,-0.749627899,iSH2,8,3,1.0462,-0.749627899
2205,-0.798510424,iSH2,8,3,1.0394,-0.798510424
2220,-0.781257768,iSH2,8,3,1.0418,-0.781257768
2235,-0.395229592,iSH2,8,3,1.0955,-0.395229592
2250,-0.542596028,iSH2,8,3,1.075,-0.542596028
2265,-0.518154766,iSH2,8,3,1.0784,-0.518154766
2280,-0.764723973,iSH2,8,3,1.0441,-0.764723973
2295,-0.462802495,iSH2,8,3,1.0861,-0.462802495
2310,-0.768318276,iSH2,8,3,1.0436,-0.768318276
2325,-0.491556921,iSH2,8,3,1.0821,-0.491556921
2340,-0.534688561,iSH2,8,3,1.0761,-0.534688561
2355,-0.278774165,iSH2,8,3,1.1117,-0.278774165
2370,-0.463521355,iSH2,8,3,1.086,-0.463521355
2385,-0.285962772,iSH2,8,3,1.1107,-0.285962772
2400,-0.475741987,iSH2,8,3,1.0843,-0.475741987
2415,-0.20832582,iSH2,8,3,1.1215,-0.20832582
2430,-0.40385592,iSH2,8,3,1.0943,-0.40385592
2445,-0.183884558,iSH2,8,3,1.1249,-0.183884558
2460,-0.288119354,iSH2,8,3,1.1104,-0.288119354
2475,-0.079649761,iSH2,8,3,1.1394,-0.079649761
2490,-0.304653149,iSH2,8,3,1.1081,-0.304653149
2505,-0.255770624,iSH2,8,3,1.1149,-0.255770624
2520,-0.114873934,iSH2,8,3,1.1345,-0.114873934
2535,0.06340351,iSH2,8,3,1.1593,0.06340351
2550,-0.275179862,iSH2,8,3,1.1122,-0.275179862
2565,-0.158724434,iSH2,8,3,1.1284,-0.158724434
2580,-0.335564157,iSH2,8,3,1.1038,-0.335564157
2595,0.058371486,iSH2,8,3,1.1586,0.058371486
2610,-0.19754291,iSH2,8,3,1.123,-0.19754291
2625,-0.293151378,iSH2,8,3,1.1097,-0.293151378
2640,-0.119905959,iSH2,8,3,1.1338,-0.119905959
2655,-0.207606959,iSH2,8,3,1.1216,-0.207606959
2670,-0.523905651,iSH2,8,3,1.0776,-0.523905651
2685,-0.252176321,iSH2,8,3,1.1154,-0.252176321
2700,0.129538691,iSH2,8,3,1.1685,0.129538691
2715,0.194236151,iSH2,8,3,1.1775,0.194236151
2730,0.362449546,iSH2,8,3,1.2009,0.362449546
2745,0.119474642,iSH2,8,3,1.1671,0.119474642
2760,0.33441398,iSH2,8,3,1.197,0.33441398
2775,-0.076055458,iSH2,8,3,1.1399,-0.076055458
2790,-0.476460847,iSH2,8,3,1.0842,-0.476460847
2805,-0.16519418,iSH2,8,3,1.1275,-0.16519418
2820,-0.085400647,iSH2,8,3,1.1386,-0.085400647
2835,-0.151535828,iSH2,8,3,1.1294,-0.151535828
2850,-0.05592736,iSH2,8,3,1.1427,-0.05592736
1650,0.73278667,PH,8,3,1.4507,0.73278667
1665,0.669155077,PH,8,3,1.4022,0.669155077
1680,0.669155077,PH,8,3,1.4022,0.669155077
1695,0.649475203,PH,8,3,1.3872,0.649475203
1710,0.642521648,PH,8,3,1.3819,0.642521648
1725,0.620611388,PH,8,3,1.3652,0.620611388
1740,0.635830491,PH,8,3,1.3768,0.635830491
1755,0.67663343,PH,8,3,1.4079,0.67663343
1770,0.643833639,PH,8,3,1.3829,0.643833639
1785,0.798648649,PH,8,3,1.5009,0.798648649
1800,0.943623721,PH,8,3,1.6114,0.943623721
1815,1.170598268,PH,8,3,1.7844,1.170598268
1830,1.20785883,PH,8,3,1.8128,1.20785883
1845,1.413447914,PH,8,3,1.9695,1.413447914
1860,1.416334295,PH,8,3,1.9717,1.416334295
1875,1.55002624,PH,8,3,2.0736,1.55002624
1890,1.551994227,PH,8,3,2.0751,1.551994227
1905,1.568394122,PH,8,3,2.0876,1.568394122
1920,1.61562582,PH,8,3,2.1236,1.61562582
1935,1.66718709,PH,8,3,2.1629,1.66718709
1950,1.723209131,PH,8,3,2.2056,1.723209131
1965,1.709564419,PH,8,3,2.1952,1.709564419
1980,1.552781422,PH,8,3,2.0757,1.552781422
1995,1.57652847,PH,8,3,2.0938,1.57652847
2010,1.623760168,PH,8,3,2.1298,1.623760168
2025,1.722290737,PH,8,3,2.2049,1.722290737
2040,1.777525584,PH,8,3,2.247,1.777525584
2055,1.82029651,PH,8,3,2.2796,1.82029651
2070,1.803371818,PH,8,3,2.2667,1.803371818
2085,1.813736552,PH,8,3,2.2746,1.813736552
2100,1.933521385,PH,8,3,2.3659,1.933521385
2115,1.767685647,PH,8,3,2.2395,1.767685647
2130,1.743938599,PH,8,3,2.2214,1.743938599
2145,1.76558646,PH,8,3,2.2379,1.76558646
2160,1.690146943,PH,8,3,2.1804,1.690146943
2175,1.811112569,PH,8,3,2.2726,1.811112569
2190,1.726095513,PH,8,3,2.2078,1.726095513
2205,1.771096825,PH,8,3,2.2421,1.771096825
2220,1.777656783,PH,8,3,2.2471,1.777656783
2235,1.759813697,PH,8,3,2.2335,1.759813697
2250,1.762306481,PH,8,3,2.2354,1.762306481
2265,1.751285752,PH,8,3,2.227,1.751285752
2280,1.664694306,PH,8,3,2.161,1.664694306
2295,1.649868801,PH,8,3,2.1497,1.649868801
2310,1.542679087,PH,8,3,2.068,1.542679087
2325,1.583744424,PH,8,3,2.0993,1.583744424
2340,1.62808974,PH,8,3,2.1331,1.62808974
2355,1.722290737,PH,8,3,2.2049,1.722290737
2370,1.625990554,PH,8,3,2.1315,1.625990554
2385,1.656953555,PH,8,3,2.1551,1.656953555
2400,1.631763317,PH,8,3,2.1359,1.631763317
2415,1.688703752,PH,8,3,2.1793,1.688703752
2430,1.670073472,PH,8,3,2.1651,1.670073472
2445,1.649475203,PH,8,3,2.1494,1.649475203
2460,1.686079769,PH,8,3,2.1773,1.686079769
2475,1.792351089,PH,8,3,2.2583,1.792351089
2490,1.722553136,PH,8,3,2.2051,1.722553136
2505,1.745906586,PH,8,3,2.2229,1.745906586
2520,1.751416951,PH,8,3,2.2271,1.751416951
2535,1.806389399,PH,8,3,2.269,1.806389399
2550,1.84378116,PH,8,3,2.2975,1.84378116
2565,1.748005773,PH,8,3,2.2245,1.748005773
2580,1.814392548,PH,8,3,2.2751,1.814392548
2595,1.759813697,PH,8,3,2.2335,1.759813697
2610,1.831448439,PH,8,3,2.2881,1.831448439
2625,1.757058515,PH,8,3,2.2314,1.757058515
2640,1.666006298,PH,8,3,2.162,1.666006298
2655,1.757189714,PH,8,3,2.2315,1.757189714
2670,1.619561795,PH,8,3,2.1266,1.619561795
2685,1.665350302,PH,8,3,2.1615,1.665350302
2700,1.721634742,PH,8,3,2.2044,1.721634742
2715,1.807570192,PH,8,3,2.2699,1.807570192
2730,1.768604041,PH,8,3,2.2402,1.768604041
2745,1.747349777,PH,8,3,2.224,1.747349777
2760,1.763880871,PH,8,3,2.2366,1.763880871
2775,1.780805563,PH,8,3,2.2495,1.780805563
2790,1.71717397,PH,8,3,2.201,1.71717397
2805,1.721109945,PH,8,3,2.204,1.721109945
2820,1.768472842,PH,8,3,2.2401,1.768472842
2835,1.721241144,PH,8,3,2.2041,1.721241144
2850,1.593059564,PH,8,3,2.1064,1.593059564
